transaction_id,customer_id,merchant_id,amount,currency,payment_method,payment_network,payment_channel,timestamp,hour,day_of_week,is_weekend,customer_age_days,customer_previous_transactions,customer_successful_transactions,customer_historical_success_rate,customer_lifetime_value,customer_average_transaction,customer_transaction_frequency_30d,amount_vs_customer_average,is_subscription,subscription_age_days,is_first_transaction,consecutive_failure_streak,customer_past_recovery_rate_pre_current,previous_failures_24h,previous_failures_7d,previous_successes_30d,transactions_24h,transactions_7d,device_changed,location_changed,ip_risk_score,velocity_score,payment_status,failure_reason,failure_category,recovery_success_probability,recovery_attempted,recovery_action,recovery_attempt_count,customer_contacted_today,recovered,recovered_amount
txn_0000096,cust_02644,merch_018,2057.35,INR,netbanking,hdfc,mobile,2026-01-01 10:41:53,10,3,0,232,0,0,1.0,0.0,2095.64,0,0.9817,1,710,1,0,0.5,0,0,0,0,0,0,0,0.3287,0.1774,success,none,none,,0,none,0,0,0,0.0
txn_0000097,cust_00515,merch_048,1311.8,INR,upi,upi,mobile,2026-01-01 10:46:03,10,3,0,799,0,0,1.0,0.0,2887.65,0,0.4543,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3543,0.1348,failed,invalid_card,payment_method_problem,0.2427,1,reminder,2,1,0,0.0
txn_0000098,cust_01507,merch_023,4392.45,INR,wallet,other,api,2026-01-01 10:47:13,10,3,0,382,0,0,1.0,0.0,3224.69,0,1.3621,1,552,1,0,0.5,0,0,0,0,0,0,0,0.4816,0.1585,success,none,none,,0,none,0,0,0,0.0
txn_0000099,cust_03421,merch_004,599.8,INR,upi,upi,mobile,2026-01-01 11:00:15,11,3,0,299,0,0,1.0,0.0,800.97,0,0.7488,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1812,0.048,success,none,none,,0,none,0,0,0,0.0
txn_0000100,cust_03129,merch_010,2142.18,INR,card,amex,web,2026-01-01 11:00:51,11,3,0,511,0,0,1.0,0.0,1308.63,0,1.637,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1299,0.0273,success,none,none,,0,none,0,0,0,0.0
txn_0000101,cust_00203,merch_043,1148.69,INR,upi,upi,web,2026-01-01 11:11:33,11,3,0,932,0,0,1.0,0.0,1478.99,0,0.7767,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0349,0.0253,success,none,none,,0,none,0,0,0,0.0
txn_0000102,cust_02245,merch_012,2710.63,INR,upi,upi,web,2026-01-01 11:15:34,11,3,0,232,0,0,1.0,0.0,1941.03,0,1.3965,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1606,0.0457,success,none,none,,0,none,0,0,0,0.0
txn_0000103,cust_01630,merch_015,3536.43,INR,card,amex,web,2026-01-01 11:16:02,11,3,0,192,0,0,1.0,0.0,2796.76,0,1.2645,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1391,0.1975,success,none,none,,0,none,0,0,0,0.0
txn_0000104,cust_02218,merch_048,1345.74,INR,card,amex,mobile,2026-01-01 11:27:47,11,3,0,955,0,0,1.0,0.0,1407.04,0,0.9564,1,431,1,0,0.5,0,0,0,0,0,0,0,0.0255,0.0445,failed,insufficient_funds,customer_action_required,0.687,1,reminder,1,1,1,1345.74
txn_0000105,cust_00044,merch_007,479.98,INR,upi,upi,mobile,2026-01-01 11:29:12,11,3,0,552,0,0,1.0,0.0,742.54,0,0.6464,0,0,1,0,0.5,0,0,0,0,0,0,0,0.6052,0.0088,failed,insufficient_funds,customer_action_required,0.6789,1,reminder,1,0,1,479.98
txn_0000106,cust_01395,merch_021,3052.72,INR,wallet,other,mobile,2026-01-01 11:29:51,11,3,0,874,0,0,1.0,0.0,2752.12,0,1.1092,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0848,0.0435,success,none,none,,0,none,0,0,0,0.0
txn_0000107,cust_01897,merch_031,781.03,INR,card,visa,web,2026-01-01 11:32:46,11,3,0,555,0,0,1.0,0.0,1129.52,0,0.6915,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0775,0.0081,failed,network_timeout,transient,0.7491,1,retry,1,1,1,763.22
txn_0000108,cust_01305,merch_021,5917.85,INR,netbanking,hdfc,web,2026-01-01 11:42:24,11,3,0,695,0,0,1.0,0.0,5522.68,0,1.0716,1,260,1,0,0.5,0,0,0,0,0,0,0,0.2884,0.1847,success,none,none,,0,none,0,0,0,0.0
txn_0000109,cust_00802,merch_025,1114.85,INR,card,mastercard,mobile,2026-01-01 11:43:42,11,3,0,1085,0,0,1.0,0.0,763.73,0,1.4597,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0523,0.1194,failed,bank_declined,bank_decline,0.6634,1,retry,1,0,0,0.0
txn_0000110,cust_02527,merch_003,1160.63,INR,upi,upi,web,2026-01-01 11:49:18,11,3,0,1093,0,0,1.0,0.0,1018.97,0,1.139,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1899,0.0674,success,none,none,,0,none,0,0,0,0.0
txn_0000111,cust_01150,merch_021,3112.94,INR,card,mastercard,mobile,2026-01-01 11:49:20,11,3,0,455,0,0,1.0,0.0,4623.23,0,0.6733,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0911,0.033,success,none,none,,0,none,0,0,0,0.0
txn_0000112,cust_01196,merch_009,1171.27,INR,card,amex,mobile,2026-01-01 11:51:17,11,3,0,969,0,0,1.0,0.0,1771.33,0,0.6612,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0641,0.1499,success,none,none,,0,none,0,0,0,0.0
txn_0000113,cust_01665,merch_033,605.64,INR,upi,upi,mobile,2026-01-01 11:52:57,11,3,0,469,0,0,1.0,0.0,688.13,0,0.8801,1,568,1,0,0.5,0,0,0,0,0,0,0,0.4461,0.0318,failed,suspected_risk,risk_related,0.1807,1,escalate,1,1,1,605.64
txn_0000114,cust_01033,merch_004,17596.05,INR,netbanking,hdfc,web,2026-01-01 12:05:41,12,3,0,795,0,0,1.0,0.0,12680.4,0,1.3877,1,206,1,0,0.5,0,0,0,0,0,0,0,0.0527,0.0548,success,none,none,,0,none,0,0,0,0.0
txn_0000115,cust_02058,merch_030,3233.28,INR,card,mastercard,web,2026-01-01 12:10:52,12,3,0,775,0,0,1.0,0.0,3534.71,0,0.9147,1,629,1,0,0.5,0,0,0,0,0,0,0,0.2074,0.1499,success,none,none,,0,none,0,0,0,0.0
txn_0000116,cust_01024,merch_018,3696.46,INR,upi,upi,web,2026-01-01 12:13:26,12,3,0,565,0,0,1.0,0.0,4373.62,0,0.8452,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1631,0.1632,failed,insufficient_funds,customer_action_required,0.6643,1,payment_link,2,1,1,3696.46
txn_0000117,cust_00086,merch_016,3997.65,INR,card,amex,web,2026-01-01 12:20:31,12,3,0,537,0,0,1.0,0.0,3182.68,0,1.2561,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2256,0.1248,success,none,none,,0,none,0,0,0,0.0
txn_0000118,cust_01877,merch_032,236.68,INR,upi,upi,mobile,2026-01-01 12:22:43,12,3,0,65,0,0,1.0,0.0,294.39,0,0.804,0,0,1,0,0.5,0,0,0,0,0,1,0,0.0082,0.0056,success,none,none,,0,none,0,0,0,0.0
txn_0000119,cust_03902,merch_009,573.62,INR,card,amex,web,2026-01-01 12:29:05,12,3,0,406,0,0,1.0,0.0,1133.7,0,0.506,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1546,0.0603,success,none,none,,0,none,0,0,0,0.0
txn_0000120,cust_01454,merch_016,7132.35,INR,upi,upi,mobile,2026-01-01 12:33:32,12,3,0,257,0,0,1.0,0.0,6091.29,0,1.1709,0,0,1,0,0.5,0,0,0,0,0,1,0,0.0469,0.0861,success,none,none,,0,none,0,0,0,0.0
txn_0000121,cust_01948,merch_021,643.73,INR,card,visa,mobile,2026-01-01 12:38:09,12,3,0,496,0,0,1.0,0.0,571.6,0,1.1262,1,475,1,0,0.5,0,0,0,0,0,0,0,0.0778,0.1155,success,none,none,,0,none,0,0,0,0.0
txn_0000122,cust_00063,merch_039,634.01,INR,card,visa,mobile,2026-01-01 12:39:52,12,3,0,729,0,0,1.0,0.0,1028.92,0,0.6162,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2571,0.0856,success,none,none,,0,none,0,0,0,0.0
txn_0000123,cust_02851,merch_043,251.63,INR,upi,upi,mobile,2026-01-01 12:41:29,12,3,0,682,0,0,1.0,0.0,227.84,0,1.1044,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1256,0.1407,success,none,none,,0,none,0,0,0,0.0
txn_0000124,cust_02561,merch_022,939.91,INR,card,mastercard,mobile,2026-01-01 12:42:03,12,3,0,778,0,0,1.0,0.0,1506.48,0,0.6239,1,702,1,0,0.5,0,0,0,0,0,0,0,0.201,0.1467,success,none,none,,0,none,0,0,0,0.0
txn_0000125,cust_00641,merch_023,19729.34,INR,card,visa,api,2026-01-01 12:45:41,12,3,0,755,0,0,1.0,0.0,28659.41,0,0.6884,1,612,1,0,0.5,0,0,0,0,0,0,0,0.0359,0.099,failed,card_expired,payment_method_problem,0.2689,1,payment_link,1,0,0,0.0
txn_0000126,cust_03857,merch_039,1132.58,INR,card,amex,mobile,2026-01-01 13:02:33,13,3,0,1057,0,0,1.0,0.0,1812.91,0,0.6247,1,297,1,0,0.5,0,0,0,0,0,0,0,0.0196,0.1341,success,none,none,,0,none,0,0,0,0.0
txn_0000127,cust_02520,merch_021,1614.43,INR,card,amex,mobile,2026-01-01 13:05:07,13,3,0,1045,0,0,1.0,0.0,1299.14,0,1.2427,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1529,0.1277,failed,authentication_failed,customer_action_required,0.7219,1,reminder,1,0,1,1614.43
txn_0000128,cust_01523,merch_004,908.07,INR,netbanking,icici,web,2026-01-01 13:09:18,13,3,0,715,0,0,1.0,0.0,1370.55,0,0.6626,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0452,0.0573,failed,limit_exceeded,customer_action_required,0.6619,1,reminder,3,1,1,908.07
txn_0000129,cust_02370,merch_012,2964.98,INR,upi,upi,web,2026-01-01 13:09:34,13,3,0,827,0,0,1.0,0.0,4192.4,0,0.7072,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1093,0.0457,success,none,none,,0,none,0,0,0,0.0
txn_0000130,cust_03099,merch_008,1226.06,INR,card,rupay,mobile,2026-01-01 13:16:11,13,3,0,43,0,0,1.0,0.0,1752.28,0,0.6997,1,387,1,0,0.5,0,0,0,0,0,1,0,0.4766,0.0363,success,none,none,,0,none,0,0,0,0.0
txn_0000131,cust_01469,merch_030,2447.29,INR,card,mastercard,mobile,2026-01-01 13:18:50,13,3,0,928,0,0,1.0,0.0,1793.18,0,1.3648,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2157,0.0291,success,none,none,,0,none,0,0,0,0.0
txn_0000132,cust_01356,merch_020,584.34,INR,upi,upi,mobile,2026-01-01 13:39:40,13,3,0,427,0,0,1.0,0.0,546.1,0,1.07,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0758,0.0883,success,none,none,,0,none,0,0,0,0.0
txn_0000133,cust_03977,merch_009,2617.76,INR,card,rupay,mobile,2026-01-01 13:44:30,13,3,0,238,0,0,1.0,0.0,2678.42,0,0.9774,0,0,1,0,0.5,0,0,0,0,0,0,1,0.1267,0.1736,failed,bank_declined,bank_decline,0.6148,1,payment_link,3,1,1,2617.76
txn_0000134,cust_03457,merch_049,7063.07,INR,upi,upi,web,2026-01-01 13:49:16,13,3,0,232,0,0,1.0,0.0,6813.06,0,1.0367,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3063,0.1692,success,none,none,,0,none,0,0,0,0.0
txn_0000135,cust_03367,merch_050,115.52,INR,card,rupay,mobile,2026-01-01 13:57:12,13,3,0,631,0,0,1.0,0.0,200.61,0,0.5758,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1089,0.016,failed,authentication_failed,customer_action_required,0.7158,1,reminder,3,1,1,115.52
txn_0000136,cust_01401,merch_024,1608.63,INR,netbanking,hdfc,web,2026-01-01 14:03:49,14,3,0,794,0,0,1.0,0.0,1062.0,0,1.5147,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0809,0.0189,success,none,none,,0,none,0,0,0,0.0
txn_0000137,cust_02457,merch_002,2392.17,INR,wallet,other,web,2026-01-01 14:07:18,14,3,0,427,0,0,1.0,0.0,2573.01,0,0.9297,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0364,0.1929,success,none,none,,0,none,0,0,0,0.0
txn_0000138,cust_02192,merch_029,844.59,INR,card,amex,mobile,2026-01-01 14:18:01,14,3,0,693,0,0,1.0,0.0,1225.0,0,0.6895,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0956,0.1806,success,none,none,,0,none,0,0,0,0.0
txn_0000139,cust_03634,merch_050,3876.85,INR,wallet,other,web,2026-01-01 14:30:21,14,3,0,394,0,0,1.0,0.0,3736.86,0,1.0375,1,232,1,0,0.5,0,0,0,0,0,0,0,0.1525,0.0693,success,none,none,,0,none,0,0,0,0.0
txn_0000140,cust_01112,merch_015,4558.17,INR,netbanking,axis,mobile,2026-01-01 14:38:53,14,3,0,303,0,0,1.0,0.0,4074.61,0,1.1187,0,0,1,0,0.5,0,0,0,0,0,1,0,0.2659,0.0754,success,none,none,,0,none,0,0,0,0.0
txn_0000141,cust_01718,merch_011,1105.39,INR,upi,upi,mobile,2026-01-01 14:51:23,14,3,0,475,0,0,1.0,0.0,1413.83,0,0.7818,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1852,0.1156,success,none,none,,0,none,0,0,0,0.0
txn_0000142,cust_02028,merch_001,535.0,INR,wallet,other,web,2026-01-01 15:06:40,15,3,0,964,0,0,1.0,0.0,525.7,0,1.0177,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3256,0.1338,success,none,none,,0,none,0,0,0,0.0
txn_0000143,cust_02798,merch_049,2034.58,INR,upi,upi,web,2026-01-01 15:17:02,15,3,0,360,0,0,1.0,0.0,1817.21,0,1.1196,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0657,0.1222,success,none,none,,0,none,0,0,0,0.0
txn_0000144,cust_02948,merch_006,2592.34,INR,upi,upi,mobile,2026-01-01 15:18:15,15,3,0,1071,0,0,1.0,0.0,1659.02,0,1.5626,0,0,1,0,0.5,0,0,0,0,0,1,1,0.2606,0.0094,success,none,none,,0,none,0,0,0,0.0
txn_0000145,cust_02074,merch_049,386.18,INR,upi,upi,web,2026-01-01 15:20:24,15,3,0,818,0,0,1.0,0.0,410.84,0,0.94,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0363,0.0421,failed,network_timeout,transient,0.9185,1,retry,1,1,1,386.18
txn_0000146,cust_01814,merch_044,2304.32,INR,wallet,other,web,2026-01-01 15:29:22,15,3,0,1085,0,0,1.0,0.0,3282.99,0,0.7019,0,0,1,0,0.5,0,0,0,0,0,1,0,0.1145,0.107,success,none,none,,0,none,0,0,0,0.0
txn_0000147,cust_02321,merch_021,4660.11,INR,card,mastercard,mobile,2026-01-01 15:47:57,15,3,0,119,0,0,1.0,0.0,4384.0,0,1.063,0,0,1,0,0.5,0,0,0,0,0,0,0,0.115,0.0639,success,none,none,,0,none,0,0,0,0.0
txn_0000148,cust_03200,merch_012,1974.92,INR,upi,upi,mobile,2026-01-01 15:52:19,15,3,0,754,0,0,1.0,0.0,2504.99,0,0.7884,1,717,1,0,0.5,0,0,0,0,0,0,0,0.2451,0.0344,success,none,none,,0,none,0,0,0,0.0
txn_0000149,cust_03982,merch_044,2290.96,INR,upi,upi,mobile,2026-01-01 15:54:09,15,3,0,491,0,0,1.0,0.0,1709.59,0,1.3401,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0507,0.1183,success,none,none,,0,none,0,0,0,0.0
txn_0000150,cust_00867,merch_041,2034.85,INR,upi,upi,api,2026-01-01 15:55:38,15,3,0,650,0,0,1.0,0.0,2999.71,0,0.6783,0,0,1,0,0.5,0,0,0,0,0,1,0,0.1321,0.1198,success,none,none,,0,none,0,0,0,0.0
txn_0000151,cust_03325,merch_028,1479.96,INR,card,amex,web,2026-01-01 16:01:02,16,3,0,554,0,0,1.0,0.0,2362.08,0,0.6265,0,0,1,0,0.5,0,0,0,0,0,0,1,0.3762,0.0557,success,none,none,,0,none,0,0,0,0.0
txn_0000152,cust_01835,merch_036,8159.75,INR,upi,upi,mobile,2026-01-01 16:06:21,16,3,0,221,0,0,1.0,0.0,9080.55,0,0.8986,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3921,0.159,success,none,none,,0,none,0,0,0,0.0
txn_0000153,cust_02508,merch_034,472.79,INR,netbanking,sbi,mobile,2026-01-01 16:07:18,16,3,0,1051,0,0,1.0,0.0,648.52,0,0.729,1,696,1,0,0.5,0,0,0,0,0,0,0,0.0822,0.1577,success,none,none,,0,none,0,0,0,0.0
txn_0000154,cust_03006,merch_015,5374.68,INR,card,rupay,mobile,2026-01-01 16:09:47,16,3,0,229,0,0,1.0,0.0,5058.71,0,1.0625,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0406,0.048,success,none,none,,0,none,0,0,0,0.0
txn_0000155,cust_01647,merch_013,3546.79,INR,wallet,other,mobile,2026-01-01 16:12:54,16,3,0,288,0,0,1.0,0.0,3884.69,0,0.913,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1572,0.169,success,none,none,,0,none,0,0,0,0.0
txn_0000156,cust_03027,merch_034,12312.95,INR,upi,upi,web,2026-01-01 16:22:55,16,3,0,786,0,0,1.0,0.0,11781.75,0,1.0451,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1249,0.1441,success,none,none,,0,none,0,0,0,0.0
txn_0000157,cust_03605,merch_015,1067.44,INR,card,visa,mobile,2026-01-01 16:40:33,16,3,0,790,0,0,1.0,0.0,691.25,0,1.5442,1,262,1,0,0.5,0,0,0,0,0,0,0,0.053,0.1772,failed,limit_exceeded,customer_action_required,0.6156,0,no_action,0,0,1,1067.44
txn_0000158,cust_02685,merch_026,1635.68,INR,upi,upi,mobile,2026-01-01 16:46:02,16,3,0,706,0,0,1.0,0.0,2275.08,0,0.719,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0489,0.0514,failed,bank_declined,bank_decline,0.5593,1,payment_link,1,0,1,1635.68
txn_0000159,cust_02004,merch_043,1866.3,INR,upi,upi,web,2026-01-01 16:46:55,16,3,0,771,0,0,1.0,0.0,1606.82,0,1.1615,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0164,0.1982,success,none,none,,0,none,0,0,0,0.0
txn_0000160,cust_01937,merch_009,6931.65,INR,card,rupay,api,2026-01-01 16:54:51,16,3,0,715,0,0,1.0,0.0,7121.97,0,0.9733,0,0,1,0,0.5,0,0,0,0,0,1,0,0.1109,0.1998,failed,invalid_card,payment_method_problem,0.1412,1,payment_link,1,1,0,0.0
txn_0000161,cust_00944,merch_003,2824.88,INR,upi,upi,web,2026-01-01 16:57:49,16,3,0,896,0,0,1.0,0.0,2621.65,0,1.0775,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1573,0.0689,failed,network_timeout,transient,0.827,1,retry,1,1,1,2824.88
txn_0000162,cust_03658,merch_049,1140.21,INR,card,rupay,mobile,2026-01-01 17:03:31,17,3,0,971,0,0,1.0,0.0,1093.83,0,1.0424,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1824,0.0139,success,none,none,,0,none,0,0,0,0.0
txn_0000163,cust_02752,merch_041,398.65,INR,upi,upi,web,2026-01-01 17:08:50,17,3,0,87,0,0,1.0,0.0,485.42,0,0.8212,0,0,1,0,0.5,0,0,0,0,0,0,0,0.067,0.0878,success,none,none,,0,none,0,0,0,0.0
txn_0000164,cust_00214,merch_047,2836.66,INR,card,amex,web,2026-01-01 17:10:16,17,3,0,340,0,0,1.0,0.0,2420.25,0,1.1721,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2545,0.0872,failed,technical_error,technical,0.8077,1,payment_link,3,0,0,0.0
txn_0000165,cust_02248,merch_009,808.83,INR,card,visa,mobile,2026-01-01 17:11:40,17,3,0,898,0,0,1.0,0.0,1048.53,0,0.7714,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0669,0.0252,success,none,none,,0,none,0,0,0,0.0
txn_0000166,cust_02034,merch_020,825.76,INR,upi,upi,web,2026-01-01 17:13:18,17,3,0,639,0,0,1.0,0.0,1004.36,0,0.8222,1,643,1,0,0.5,0,0,0,0,0,0,0,0.1273,0.0476,success,none,none,,0,none,0,0,0,0.0
txn_0000167,cust_02423,merch_015,8088.38,INR,netbanking,icici,web,2026-01-01 17:24:01,17,3,0,362,0,0,1.0,0.0,8254.16,0,0.9799,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1912,0.1218,success,none,none,,0,none,0,0,0,0.0
txn_0000168,cust_01983,merch_050,1933.6,INR,card,rupay,web,2026-01-01 17:32:58,17,3,0,901,0,0,1.0,0.0,2249.31,0,0.8596,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0052,0.0764,failed,network_timeout,transient,0.7832,1,retry,1,1,1,1933.6
txn_0000169,cust_01312,merch_036,9799.43,INR,card,rupay,web,2026-01-01 18:06:15,18,3,0,140,0,0,1.0,0.0,9350.64,0,1.048,1,269,1,0,0.5,0,0,0,0,0,1,0,0.3354,0.1032,success,none,none,,0,none,0,0,0,0.0
txn_0000170,cust_00308,merch_009,1017.46,INR,card,visa,mobile,2026-01-01 18:10:28,18,3,0,119,0,0,1.0,0.0,948.59,0,1.0726,0,0,1,0,0.5,0,0,0,0,0,0,0,0.136,0.0304,success,none,none,,0,none,0,0,0,0.0
txn_0000171,cust_03203,merch_048,3173.59,INR,card,mastercard,mobile,2026-01-01 18:16:36,18,3,0,443,0,0,1.0,0.0,3371.8,0,0.9412,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1144,0.0208,success,none,none,,0,none,0,0,0,0.0
txn_0000172,cust_01182,merch_043,3544.54,INR,upi,upi,web,2026-01-01 18:22:12,18,3,0,277,0,0,1.0,0.0,5429.36,0,0.6528,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0091,0.1988,failed,insufficient_funds,customer_action_required,0.6396,0,no_action,0,0,0,0.0
txn_0000173,cust_02512,merch_014,2568.05,INR,upi,upi,mobile,2026-01-01 18:27:39,18,3,0,22,0,0,1.0,0.0,1365.43,0,1.8808,0,0,1,0,0.5,0,0,0,0,0,0,1,0.2975,0.0761,success,none,none,,0,none,0,0,0,0.0
txn_0000174,cust_00913,merch_016,13863.81,INR,netbanking,other,mobile,2026-01-01 18:32:11,18,3,0,284,0,0,1.0,0.0,6899.33,0,2.0094,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1068,0.0171,success,none,none,,0,none,0,0,0,0.0
txn_0000175,cust_02951,merch_020,6445.1,INR,card,mastercard,web,2026-01-01 18:35:12,18,3,0,137,0,0,1.0,0.0,6260.26,0,1.0295,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1782,0.1267,success,none,none,,0,none,0,0,0,0.0
txn_0000176,cust_00584,merch_002,3034.53,INR,card,mastercard,web,2026-01-01 18:36:47,18,3,0,802,0,0,1.0,0.0,3295.58,0,0.9208,1,348,1,0,0.5,0,0,0,0,0,0,0,0.0835,0.1971,success,none,none,,0,none,0,0,0,0.0
txn_0000177,cust_00222,merch_041,6033.57,INR,card,rupay,mobile,2026-01-01 18:45:23,18,3,0,100,0,0,1.0,0.0,3777.89,0,1.5971,1,452,1,0,0.5,0,0,0,0,0,0,0,0.0882,0.1852,success,none,none,,0,none,0,0,0,0.0
txn_0000178,cust_00266,merch_031,2265.23,INR,wallet,other,api,2026-01-01 18:49:25,18,3,0,814,0,0,1.0,0.0,2000.75,0,1.1322,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0676,0.1645,success,none,none,,0,none,0,0,0,0.0
txn_0000179,cust_00689,merch_014,1170.38,INR,upi,upi,mobile,2026-01-01 19:03:06,19,3,0,240,0,0,1.0,0.0,1483.99,0,0.7887,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1249,0.1809,failed,network_timeout,transient,0.7405,0,no_action,0,0,0,0.0
txn_0000180,cust_03442,merch_039,2135.68,INR,upi,upi,web,2026-01-01 19:03:34,19,3,0,184,0,0,1.0,0.0,2230.16,0,0.9576,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3456,0.034,success,none,none,,0,none,0,0,0,0.0
txn_0000181,cust_02816,merch_017,1306.74,INR,card,visa,mobile,2026-01-01 19:10:52,19,3,0,253,0,0,1.0,0.0,1821.58,0,0.7174,0,0,1,0,0.5,0,0,0,0,0,0,0,0.255,0.1313,success,none,none,,0,none,0,0,0,0.0
txn_0000182,cust_03256,merch_003,5917.11,INR,netbanking,other,web,2026-01-01 19:12:11,19,3,0,167,0,0,1.0,0.0,5811.14,0,1.0182,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0469,0.0442,success,none,none,,0,none,0,0,0,0.0
txn_0000183,cust_03590,merch_032,710.69,INR,upi,upi,mobile,2026-01-01 19:18:26,19,3,0,208,0,0,1.0,0.0,1576.21,0,0.4509,0,0,1,0,0.5,0,0,0,0,0,0,0,0.041,0.1668,success,none,none,,0,none,0,0,0,0.0
txn_0000184,cust_03732,merch_033,5582.97,INR,wallet,other,api,2026-01-01 19:21:04,19,3,0,590,0,0,1.0,0.0,2393.57,0,2.3325,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1838,0.0926,success,none,none,,0,none,0,0,0,0.0
txn_0000185,cust_01520,merch_021,636.59,INR,wallet,other,web,2026-01-01 19:36:37,19,3,0,16,0,0,1.0,0.0,589.43,0,1.08,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1764,0.1381,success,none,none,,0,none,0,0,0,0.0
txn_0000186,cust_00616,merch_016,2236.38,INR,upi,upi,mobile,2026-01-01 19:43:20,19,3,0,1058,0,0,1.0,0.0,3279.57,0,0.6819,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2782,0.1844,success,none,none,,0,none,0,0,0,0.0
txn_0000187,cust_03992,merch_012,2247.89,INR,wallet,other,mobile,2026-01-01 19:57:21,19,3,0,970,0,0,1.0,0.0,1604.3,0,1.4012,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0048,0.1243,success,none,none,,0,none,0,0,0,0.0
txn_0000188,cust_02014,merch_031,2696.26,INR,wallet,other,api,2026-01-01 20:00:04,20,3,0,1077,0,0,1.0,0.0,1656.42,0,1.6278,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0369,0.038,failed,authentication_failed,customer_action_required,0.729,1,payment_link,1,1,0,0.0
txn_0000189,cust_00734,merch_004,2934.56,INR,upi,upi,web,2026-01-01 20:09:21,20,3,0,301,0,0,1.0,0.0,3465.48,0,0.8468,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0458,0.1502,success,none,none,,0,none,0,0,0,0.0
txn_0000190,cust_03120,merch_026,2163.37,INR,netbanking,axis,mobile,2026-01-01 20:09:45,20,3,0,266,0,0,1.0,0.0,2142.99,0,1.0095,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2796,0.1343,failed,network_timeout,transient,0.8346,1,retry,2,0,1,2163.37
txn_0000191,cust_00210,merch_040,990.93,INR,card,mastercard,api,2026-01-01 20:22:52,20,3,0,713,0,0,1.0,0.0,1656.87,0,0.5981,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1579,0.1898,success,none,none,,0,none,0,0,0,0.0
txn_0000192,cust_01586,merch_003,594.5,INR,netbanking,sbi,web,2026-01-01 20:23:46,20,3,0,986,0,0,1.0,0.0,576.43,0,1.0313,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1099,0.1301,success,none,none,,0,none,0,0,0,0.0
